tmc_code,hwycov_id,overlap_length
106P23495,5682,151.6594983
106P23495,11119,288.7524328
106P23497,9580,150.456052
106P23497,20781,1356.226413
106P23497,16170,272.6996486
106P23497,14265,185.6954562
106P23497,29130,1091.870148
106P23497,28792,648.7460244
106P23497,3419,115.9500011
106P23499,14263,491.7748199
106P23499,29130,1029.501456
106P23499,28792,1014.903444
106P23501,25409,144.2893778
106P23501,28793,167.7909514
106P23501,14265,326.0042685
106P23501,30769,193.4696673
106P23501,8896,993.1353788
106P23503,9580,150.0862969
106P23503,20762,1065.000569
106P23503,28797,403.3369876
